Germany, Death rates (period 5x1), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2016        80-84            0.049980        0.073967        0.059720
  2016        85-89            0.103284        0.137016        0.114896
  2016        90-94            0.192621        0.230730        0.201902
  2016        95-99            0.303568        0.360197        0.313981
  2016       100-104           0.484162        0.528283        0.489877
  2016       105-109           0.615282        0.616718        0.615436
  2016       110+              1.359879        0.000000        1.252129
  2017           0             0.002973        0.003495        0.003241
  2017         1-4             0.000139        0.000152        0.000146
  2017         5-9             0.000073        0.000074        0.000073
  2017        10-14            0.000081        0.000084        0.000082
  2017        15-19            0.000150        0.000282        0.000219
  2017        20-24            0.000188        0.000418        0.000308
  2017        25-29            0.000216        0.000461        0.000343
  2017        30-34            0.000345        0.000679        0.000516
  2017        35-39            0.000498        0.000965        0.000734
  2017        40-44            0.000795        0.001423        0.001111
  2017        45-49            0.001413        0.002422        0.001923
  2017        50-54            0.002352        0.004182        0.003276
  2017        55-59            0.003879        0.007236        0.005555
  2017        60-64            0.006218        0.011827        0.008956
  2017        65-69            0.009458        0.017930        0.013513
  2017        70-74            0.015354        0.026943        0.020758
  2017        75-79            0.024798        0.041997        0.032441
  2017        80-84            0.049623        0.073153        0.059264
  2017        85-89            0.104270        0.138815        0.116369
  2017        90-94            0.199260        0.236585        0.208869
  2017        95-99            0.318453        0.366318        0.327346
  2017       100-104           0.497374        0.541830        0.503235
  2017       105-109           0.652656        0.835636        0.671450
  2017       110+              0.809469        3.383459        1.048534
