Republic of Korea, Exposure to risk (period 1x1), 	Last modified: 15 Nov 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2014          22            335813.82       375459.42       711273.24
  2014          23            309593.84       348355.38       657949.22
  2014          24            301007.95       337150.44       638158.39
  2014          25            298070.99       327760.00       625831.00
  2014          26            293755.54       317754.23       611509.77
  2014          27            298434.16       319676.36       618110.52
  2014          28            308131.89       331382.43       639514.32
  2014          29            312479.67       331336.98       643816.66
  2014          30            342394.99       360377.22       702772.21
  2014          31            380590.89       398004.05       778594.94
  2014          32            407510.16       425942.41       833452.57
  2014          33            416468.84       435469.48       851938.32
  2014          34            407502.24       420521.87       828024.11
  2014          35            377088.38       393675.96       770764.34
  2014          36            365893.80       380743.49       746637.29
  2014          37            377528.68       389064.57       766593.25
  2014          38            379409.81       392418.94       771828.75
  2014          39            402921.82       416430.33       819352.16
  2014          40            429181.25       441283.90       870465.15
  2014          41            437109.86       451263.08       888372.94
  2014          42            445241.71       467362.14       912603.85
  2014          43            452201.08       471571.09       923772.17
  2014          44            450187.41       464040.64       914228.05
  2014          45            455005.87       463230.03       918235.90
  2014          46            443791.35       443456.90       887248.25
  2014          47            408378.81       424136.88       832515.69
  2014          48            402614.42       424984.84       827599.26
  2014          49            412730.37       423225.67       835956.03
  2014          50            394656.06       411791.10       806447.15
  2014          51            405100.57       425264.11       830364.67
  2014          52            439765.36       451506.58       891271.94
  2014          53            456129.27       456348.20       912477.47
  2014          54            441874.83       439845.85       881720.69
  2014          55            403735.70       406374.05       810109.75
  2014          56            382269.00       387901.83       770170.84
  2014          57            364011.19       365675.45       729686.64
  2014          58            356429.18       348426.12       704855.30
  2014          59            335747.32       327950.87       663698.19
  2014          60            287101.67       281519.36       568621.04
  2014          61            282771.55       272050.59       554822.14
  2014          62            256902.96       246663.00       503565.96
  2014          63            224468.21       214435.00       438903.21
  2014          64            233727.65       221628.76       455356.41
  2014          65            235009.60       221480.23       456489.83
  2014          66            237272.39       219719.03       456991.41
  2014          67            215318.40       196682.77       412001.17
  2014          68            181828.08       163963.96       345792.04
  2014          69            181347.63       156272.75       337620.37
  2014          70            191233.53       158658.54       349892.07
  2014          71            215669.25       176212.64       391881.89
  2014          72            218291.70       174687.28       392978.98
  2014          73            188512.87       144912.22       333425.10
  2014          74            182044.26       135024.20       317068.46
  2014          75            177212.71       127257.08       304469.79
  2014          76            163549.30       113098.82       276648.12
  2014          77            154169.34       101846.50       256015.84
  2014          78            147737.34        92507.16       240244.50
  2014          79            137711.17        81421.34       219132.52
  2014          80            121323.05        67612.18       188935.24
  2014          81            108828.17        56620.90       165449.07
  2014          82             96542.93        46258.75       142801.68
  2014          83             85486.87        36898.48       122385.35
  2014          84             78144.27        32149.68       110293.96
  2014          85             68088.83        27220.08        95308.91
  2014          86             57789.43        21450.44        79239.87
  2014          87             47986.19        16815.32        64801.51
  2014          88             38867.05        13018.91        51885.96
  2014          89             31449.85        10343.18        41793.04
  2014          90             26835.37         8591.70        35427.07
  2014          91             23340.57         6994.03        30334.60
  2014          92             17996.25         5066.58        23062.83
  2014          93             12616.52         3433.09        16049.61
  2014          94              8943.09         2385.90        11328.98
  2014          95              6366.59         1619.00         7985.59
  2014          96              4649.76         1061.42         5711.18
  2014          97              3410.96          698.53         4109.48
  2014          98              2314.67          432.51         2747.18
  2014          99              1475.62          266.11         1741.73
  2014         100               958.93          170.77         1129.71
  2014         101               597.81          103.69          701.50
  2014         102               345.01           61.10          406.11
  2014         103               189.83           33.88          223.70
  2014         104               102.19           18.52          120.71
  2014         105                54.93            9.66           64.59
  2014         106                27.89            4.57           32.46
  2014         107                13.20            1.91           15.11
  2014         108                 6.11            0.59            6.70
  2014         109                 2.55            0.04            2.59
  2014         110+                0.62            0.00            0.62
  2015           0            206337.71       217241.90       423579.60
  2015           1            212900.78       223994.54       436895.32
  2015           2            226989.68       239078.10       466067.78
  2015           3            232817.69       245561.42       478379.11
  2015           4            234203.68       248110.52       482314.20
  2015           5            220124.94       234024.44       454149.38
  2015           6            221889.04       235469.54       457358.58
  2015           7            236811.56       250943.39       487754.95
  2015           8            227152.53       241824.15       468976.69
  2015           9            212917.03       228382.62       441299.65
  2015          10            217744.82       234251.35       451996.17
  2015          11            233631.97       252109.83       485741.80
  2015          12            233586.22       253937.64       487523.86
  2015          13            250864.42       273464.32       524328.75
  2015          14            288785.50       315230.05       604015.55
  2015          15            300703.86       329031.93       629735.78
  2015          16            298959.28       327285.12       626244.40
  2015          17            314371.29       342022.33       656393.62
  2015          18            322839.05       353215.84       676054.89
  2015          19            329104.97       368142.98       697247.96
  2015          20            329087.88       373472.58       702560.46
  2015          21            330508.11       378072.50       708580.61
  2015          22            337022.83       382340.08       719362.91
  2015          23            335993.99       375163.17       711157.16
  2015          24            309880.99       348038.64       657919.63
  2015          25            301347.93       336853.39       638201.32
  2015          26            298430.00       327483.24       625913.24
  2015          27            294117.07       317501.44       611618.51
  2015          28            298779.91       319410.69       618190.60
  2015          29            308438.75       331100.42       639539.17
  2015          30            312686.08       331101.01       643787.09
  2015          31            342577.99       360120.92       702698.91
  2015          32            380698.11       397698.77       778396.88
  2015          33            407569.07       425556.89       833125.96
  2015          34            416470.43       435119.73       851590.16
  2015          35            407502.76       420187.90       827690.65
  2015          36            377007.36       393297.49       770304.85
  2015          37            365810.88       380321.01       746131.89
  2015          38            377392.83       388644.61       766037.44
  2015          39            379296.37       391966.61       771262.98
  2015          40            402755.06       415925.40       818680.45
  2015          41            428968.40       440819.75       869788.14
  2015          42            436915.41       450714.11       887629.52
  2015          43            444993.00       466674.83       911667.83
  2015          44            451959.34       470718.10       922677.44
  2015          45            449885.38       463216.11       913101.48
  2015          46            454727.24       462244.60       916971.84
  2015          47            443445.00       442283.61       885728.60
  2015          48            408077.90       423031.03       831108.93
  2015          49            402306.11       423768.35       826074.46
  2015          50            412381.35       421796.80       834178.15
  2015          51            394367.15       410451.38       804818.53
  2015          52            404782.79       423675.78       828458.56
  2015          53            439280.28       449738.56       889018.84
  2015          54            455564.84       454298.11       909862.95
  2015          55            441299.32       437660.55       878959.87
  2015          56            403125.01       404314.09       807439.10
  2015          57            381615.27       385808.63       767423.90
  2015          58            363407.69       363471.68       726879.37
  2015          59            355777.12       346187.49       701964.60
  2015          60            335074.72       325772.91       660847.63
  2015          61            286446.27       279382.27       565828.54
  2015          62            281993.95       269807.12       551801.07
  2015          63            256153.21       244454.51       500607.71
  2015          64            223820.50       212349.10       436169.59
  2015          65            233057.99       219449.29       452507.28
  2015          66            234229.31       219073.87       453303.18
  2015          67            236292.26       217027.54       453319.80
  2015          68            214259.59       193972.51       408232.09
  2015          69            180790.59       161446.95       342237.54
  2015          70            180107.38       153590.04       333697.42
  2015          71            189714.90       155479.35       345194.26
  2015          72            213590.28       172211.02       385801.29
  2015          73            215931.19       170081.59       386012.77
  2015          74            186082.53       140724.69       326807.22
  2015          75            179256.50       130470.77       309727.27
  2015          76            174182.30       122531.11       296713.40
  2015          77            160246.21       108327.79       268573.99
  2015          78            150486.94        97083.94       247570.88
  2015          79            143704.95        87527.12       231232.07
  2015          80            133325.10        76501.50       209826.61
  2015          81            116798.80        63085.01       179883.81
  2015          82            104188.23        52391.29       156579.52
  2015          83             91719.11        42405.80       134124.91
  2015          84             80518.99        33516.45       114035.44
  2015          85             73022.93        28820.00       101842.93
  2015          86             62985.68        24128.50        87114.18
  2015          87             52878.30        18716.75        71595.05
  2015          88             43376.81        14459.34        57836.15
  2015          89             34686.37        11048.16        45734.52
  2015          90             27633.95         8655.67        36289.62
  2015          91             23242.47         7080.03        30322.50
  2015          92             19867.69         5668.20        25535.90
  2015          93             14999.51         4039.58        19039.08
  2015          94             10323.94         2682.88        13006.83
  2015          95              7185.55         1830.13         9015.67
  2015          96              5027.72         1216.81         6244.53
  2015          97              3574.38          774.20         4348.58
  2015          98              2560.06          498.63         3058.69
  2015          99              1701.55          308.39         2009.94
  2015         100              1033.21          183.86         1217.08
  2015         101               644.17          110.93          755.10
  2015         102               393.56           65.77          459.32
  2015         103               222.70           37.70          260.40
  2015         104               120.41           20.20          140.60
  2015         105                63.77           10.57           74.34
  2015         106                33.68            5.27           38.96
  2015         107                16.74            2.34           19.07
  2015         108                 7.76            0.76            8.52
  2015         109                 3.53            0.04            3.57
  2015         110+                1.52            0.00            1.52
  2016           0            200374.78       210617.81       410992.59
  2016           1            214922.35       226171.18       441093.53
  2016           2            213524.06       224519.43       438043.49
  2016           3            227301.81       239325.94       466627.75
  2016           4            233061.80       245744.28       478806.09
  2016           5            234340.35       248236.42       482576.78
  2016           6            220238.06       234119.82       454357.88
  2016           7            221965.88       235495.39       457461.27
  2016           8            236855.04       250986.73       487841.77
  2016           9            227193.71       241822.98       469016.68
  2016          10            212929.26       228391.00       441320.26
  2016          11            217749.99       234238.62       451988.61
  2016          12            233647.41       252088.34       485735.75
  2016          13            233571.59       253858.80       487430.39
  2016          14            250823.65       273388.40       524212.05
  2016          15            288760.61       315132.06       603892.67
  2016          16            300661.55       328860.86       629522.41
  2016          17            298868.39       327036.76       625905.15
  2016          18            314302.14       341651.22       655953.36
  2016          19            322763.07       352866.49       675629.56
  2016          20            328951.20       367753.58       696704.78
  2016          21            328999.08       373202.64       702201.71
  2016          22            330448.18       377782.46       708230.64
  2016          23            337080.66       381981.85       719062.51
  2016          24            336182.52       374739.72       710922.25
  2016          25            310188.14       347642.15       657830.30
  2016          26            301702.67       336497.92       638200.59
  2016          27            298727.09       327168.76       625895.84
  2016          28            294432.60       317163.84       611596.44
  2016          29            299055.72       319111.44       618167.17
  2016          30            308686.22       330853.18       639539.39
  2016          31            312868.95       330826.58       643695.52
  2016          32            342671.00       359804.16       702475.16
  2016          33            380750.78       397283.43       778034.21
  2016          34            407529.94       425102.97       832632.91
  2016          35            416437.21       434632.81       851070.03
  2016          36            407359.51       419695.64       827055.15
  2016          37            376880.24       392778.47       769658.71
  2016          38            365668.90       379833.04       745501.94
  2016          39            377211.65       388119.88       765331.53
  2016          40            379094.55       391378.79       770473.33
  2016          41            402502.77       415364.84       817867.60
  2016          42            428701.86       440206.19       868908.06
  2016          43            436613.92       449963.80       886577.72
  2016          44            444620.51       465799.80       910420.31
  2016          45            451582.93       469832.58       921415.51
  2016          46            449533.88       462196.09       911729.97
  2016          47            454303.00       461025.79       915328.79
  2016          48            443011.13       441102.67       884113.80
  2016          49            407713.86       421781.16       829495.02
  2016          50            401938.50       422340.78       824279.28
  2016          51            411966.94       420310.51       832277.45
  2016          52            393985.83       408966.29       802952.12
  2016          53            404325.88       421958.84       826284.72
  2016          54            438663.95       447792.96       886456.91
  2016          55            454923.83       452038.82       906962.65
  2016          56            440614.21       435483.96       876098.17
  2016          57            402394.65       402156.51       804551.16
  2016          58            380936.50       383514.83       764451.33
  2016          59            362659.09       361169.45       723828.54
  2016          60            355057.34       343949.04       699006.38
  2016          61            334252.99       323308.67       657561.66
  2016          62            285652.98       277084.87       562737.85
  2016          63            281196.32       267500.87       548697.20
  2016          64            255409.59       242142.73       497552.32
  2016          65            223129.75       210269.33       433399.08
  2016          66            232347.77       217083.18       449430.95
  2016          67            233291.92       216407.52       449699.43
  2016          68            235157.64       214123.42       449281.06
  2016          69            213068.90       191073.88       404142.78
  2016          70            179580.91       158767.19       338348.10
  2016          71            178701.06       150637.12       329338.18
  2016          72            187966.10       152171.48       340137.58
  2016          73            211372.30       167870.55       379242.85
  2016          74            213274.88       165337.72       378612.60
  2016          75            183321.93       136244.84       319566.77
  2016          76            176229.93       125821.09       302051.02
  2016          77            170786.35       117547.90       288334.25
  2016          78            156532.00       103333.97       259865.97
  2016          79            146460.62        92026.13       238486.75
  2016          80            139302.88        82412.19       221715.07
  2016          81            128519.23        71488.60       200007.83
  2016          82            111931.34        58458.96       170390.29
  2016          83             99147.40        48118.63       147266.04
  2016          84             86556.94        38676.35       125233.28
  2016          85             75386.12        30054.56       105440.68
  2016          86             67581.77        25644.22        93225.98
  2016          87             57660.88        21181.52        78842.41
  2016          88             47798.15        16121.58        63919.74
  2016          89             38715.93        12288.15        51004.08
  2016          90             30484.55         9222.68        39707.23
  2016          91             23917.70         7095.56        31013.26
  2016          92             19785.96         5706.74        25492.70
  2016          93             16616.86         4489.59        21106.45
  2016          94             12323.09         3147.41        15470.50
  2016          95              8308.63         2055.08        10363.71
  2016          96              5673.74         1379.87         7053.62
  2016          97              3879.59          895.03         4774.63
  2016          98              2708.14          554.12         3262.25
  2016          99              1903.84          352.06         2255.90
  2016         100              1212.15          210.18         1422.32
  2016         101               711.21          120.51          831.72
  2016         102               432.84           71.08          503.92
  2016         103               258.23           41.26          299.49
  2016         104               142.40           23.02          165.41
  2016         105                75.03           11.86           86.89
  2016         106                38.70            5.87           44.57
  2016         107                19.78            2.76           22.53
  2016         108                 9.38            1.08           10.46
  2016         109                 4.14            0.18            4.31
  2016         110+                2.29            0.00            2.29
  2017           0            179127.74       189105.87       368233.61
  2017           1            208481.02       219074.98       427556.00
  2017           2            215576.40       226699.19       442275.59
  2017           3            213829.26       224686.56       438515.82
  2017           4            227501.57       239464.03       466965.60
  2017           5            233165.52       245838.15       479003.67
  2017           6            234457.43       248332.86       482790.30
  2017           7            220305.22       234146.49       454451.71
  2017           8            221981.13       235536.10       457517.23
  2017           9            236909.41       250992.58       487901.99
  2017          10            227220.51       241829.33       469049.84
  2017          11            212945.99       228402.47       441348.46
  2017          12            217749.12       234219.58       451968.70
  2017          13            233625.34       252019.25       485644.58
  2017          14            233523.87       253755.11       487278.98
  2017          15            250797.31       273264.20       524061.51
  2017          16            288703.40       314916.93       603620.34
  2017          17            300573.86       328553.00       629126.86
  2017          18            298844.36       326645.34       625489.69
  2017          19            314222.99       341219.58       655442.58
  2017          20            322585.36       352445.35       675030.70
  2017          21            328842.79       367446.75       696289.54
  2017          22            328937.16       372884.73       701821.88
  2017          23            330484.76       377362.48       707847.23
  2017          24            337326.07       381528.91       718854.98
  2017          25            336478.99       374227.83       710706.83
  2017          26            310549.00       347250.95       657799.95
  2017          27            302124.02       336153.14       638277.16
  2017          28            299050.78       326829.57       625880.35
  2017          29            294758.82       316928.37       611687.20
  2017          30            299375.83       318892.11       618267.94
  2017          31            308905.31       330652.46       639557.76
  2017          32            313064.06       330584.96       643649.02
  2017          33            342755.40       359474.26       702229.66
  2017          34            380709.35       396937.02       777646.37
  2017          35            407467.50       424695.54       832163.04
  2017          36            416307.61       434115.98       850423.59
  2017          37            407216.11       419213.63       826429.74
  2017          38            376708.12       392332.19       769040.30
  2017          39            365475.92       379326.50       744802.42
  2017          40            376968.86       387575.42       764544.27
  2017          41            378843.09       390947.76       769790.85
  2017          42            402269.59       414798.36       817067.94
  2017          43            428372.54       439468.99       867841.52
  2017          44            436215.61       449273.22       885488.83
  2017          45            444247.80       464919.30       909167.10
  2017          46            451222.45       468888.45       920110.91
  2017          47            449106.52       461088.83       910195.34
  2017          48            453861.17       459954.77       913815.94
  2017          49            442610.58       439961.25       882571.83
  2017          50            407280.72       420575.17       827855.89
  2017          51            401479.57       420923.91       822403.48
  2017          52            411489.19       418881.67       830370.85
  2017          53            393551.19       407371.95       800923.13
  2017          54            403852.78       420354.61       824207.38
  2017          55            438062.82       445871.70       883934.52
  2017          56            454258.64       449869.24       904127.88
  2017          57            439831.95       433361.95       873193.91
  2017          58            401669.64       399850.40       801520.04
  2017          59            380221.62       381255.57       761477.19
  2017          60            361942.46       358941.47       720883.93
  2017          61            354236.02       341505.57       695741.59
  2017          62            333397.76       320791.15       654188.91
  2017          63            284879.77       274892.49       559772.26
  2017          64            280409.30       265132.01       545541.31
  2017          65            254693.66       240004.53       494698.19
  2017          66            222523.13       208133.57       430656.70
  2017          67            231494.10       214491.73       445985.83
  2017          68            232226.90       213659.06       445885.97
  2017          69            233901.98       211090.09       444992.06
  2017          70            211743.34       188020.99       399764.34
  2017          71            178277.72       155892.30       334170.02
  2017          72            177159.05       147672.80       324831.85
  2017          73            186160.56       148690.72       334851.28
  2017          74            208900.22       163410.95       372311.16
  2017          75            210284.22       160332.14       370616.35
  2017          76            180392.54       131573.10       311965.64
  2017          77            172957.84       120902.67       293860.51
  2017          78            166994.75       112407.98       279402.72
  2017          79            152578.70        98210.17       250788.87
  2017          80            142189.04        86882.10       229071.14
  2017          81            134498.92        77176.82       211675.74
  2017          82            123359.94        66419.89       189779.83
  2017          83            106696.58        53819.51       160516.08
  2017          84             93765.87        43921.25       137687.12
  2017          85             81162.69        34827.23       115989.92
  2017          86             69985.05        26824.76        96809.81
  2017          87             62016.42        22582.64        84599.06
  2017          88             52242.64        18367.35        70609.99
  2017          89             42708.91        13717.52        56426.43
  2017          90             34037.16        10281.52        44318.68
  2017          91             26406.61         7584.57        33991.17
  2017          92             20426.24         5735.91        26162.15
  2017          93             16614.37         4540.57        21154.94
  2017          94             13653.60         3521.22        17174.82
  2017          95              9889.58         2412.84        12302.42
  2017          96              6559.21         1544.49         8103.69
  2017          97              4399.86         1015.67         5415.53
  2017          98              2959.01          646.40         3605.41
  2017          99              2013.69          394.76         2408.45
  2017         100              1353.88          241.23         1595.11
  2017         101               825.46          137.73          963.19
  2017         102               470.28           76.17          546.45
  2017         103               276.63           43.68          320.31
  2017         104               158.93           24.71          183.64
  2017         105                83.92           13.24           97.16
  2017         106                42.20            6.40           48.61
  2017         107                20.68            2.83           23.51
  2017         108                 9.82            1.14           10.96
  2017         109                 4.13            0.29            4.42
  2017         110+                2.15            0.00            2.15
  2018           0            160879.59       170193.83       331073.42
  2018           1            186873.48       197185.36       384058.84
  2018           2            209200.28       219643.16       428843.44
  2018           3            215904.43       226894.81       442799.24
  2018           4            214032.83       224840.28       438873.12
  2018           5            227611.62       239535.36       467146.98
  2018           6            233276.60       245918.36       479194.96
  2018           7            234515.40       248321.06       482836.46
  2018           8            220338.19       234165.10       454503.29
  2018           9            222025.65       235536.92       457562.57
  2018          10            236941.35       250952.79       487894.15
  2018          11            227226.28       241807.99       469034.27
  2018          12            212942.88       228364.05       441306.93
  2018          13            217726.21       234129.21       451855.42
  2018          14            233577.91       251864.32       485442.23
  2018          15            233478.24       253561.39       487039.63
  2018          16            250726.87       272986.31       523713.17
  2018          17            288608.73       314466.73       603075.45
  2018          18            300511.12       327990.97       628502.08
  2018          19            298758.11       326187.96       624946.07
  2018          20            314075.97       340831.89       654907.85
  2018          21            322449.32       352089.87       674539.18
  2018          22            328774.79       367095.96       695870.75
  2018          23            328975.40       372470.85       701446.25
  2018          24            330732.75       376915.29       707648.04
  2018          25            337656.39       380980.06       718636.44
  2018          26            336866.76       373854.53       710721.28
  2018          27            310969.78       346899.34       657869.12
  2018          28            302549.75       335795.43       638345.19
  2018          29            299411.51       326546.81       625958.32
  2018          30            295110.83       316684.03       611794.86
  2018          31            299642.60       318733.54       618376.13
  2018          32            309140.12       330375.97       639516.09
  2018          33            313157.59       330267.23       643424.82
  2018          34            342784.18       359164.47       701948.66
  2018          35            380648.86       396586.25       777235.11
  2018          36            407358.31       424231.58       831589.90
  2018          37            416089.94       433675.69       849765.63
  2018          38            407004.49       418744.38       825748.87
  2018          39            376481.74       391765.82       768247.56
  2018          40            365251.98       378821.09       744073.07
  2018          41            376717.12       387175.33       763892.45
  2018          42            378597.73       390449.27       769047.00
  2018          43            401893.44       414166.63       816060.07
  2018          44            427997.85       438836.34       866834.18
  2018          45            435842.17       448444.45       884286.62
  2018          46            443831.59       463996.44       907828.03
  2018          47            450791.92       467801.25       918593.17
  2018          48            448625.31       460087.67       908712.98
  2018          49            453414.78       458814.67       912229.45
  2018          50            442128.77       438768.01       880896.78
  2018          51            406841.14       419310.24       826151.38
  2018          52            401004.86       419560.10       820564.97
  2018          53            411050.98       417437.14       828488.13
  2018          54            393138.60       405931.68       799070.29
  2018          55            403295.37       418683.43       821978.80
  2018          56            437448.08       443852.87       881300.95
  2018          57            453543.84       447697.01       901240.84
  2018          58            439103.27       431045.65       870148.92
  2018          59            400940.23       397621.86       798562.09
  2018          60            379503.99       378959.04       758463.03
  2018          61            361180.55       356642.27       717822.81
  2018          62            353411.57       339030.22       692441.79
  2018          63            332559.47       318330.43       650889.91
  2018          64            284108.53       272528.33       556636.86
  2018          65            279749.84       262963.34       542713.18
  2018          66            254034.02       237728.56       491762.57
  2018          67            221758.20       205707.93       427466.13
  2018          68            230511.42       211796.65       442308.07
  2018          69            231032.75       210704.03       441736.77
  2018          70            232525.90       207800.30       440326.20
  2018          71            210331.32       184800.14       395131.46
  2018          72            176845.46       152945.95       329791.41
  2018          73            175537.86       144426.38       319964.24
  2018          74            184103.75       144986.76       329090.50
  2018          75            206130.20       158686.06       364816.26
  2018          76            207065.18       154991.14       362056.32
  2018          77            177195.29       126609.26       303804.55
  2018          78            169268.01       115747.98       285015.98
  2018          79            162875.90       106992.18       269868.08
  2018          80            148210.18        92845.15       241055.33
  2018          81            137481.92        81534.06       219015.98
  2018          82            129262.70        71729.43       200992.13
  2018          83            117625.96        61150.92       178776.87
  2018          84            100965.42        49084.43       150049.85
  2018          85             87986.54        39584.88       127571.42
  2018          86             75413.91        31118.27       106532.17
  2018          87             64270.37        23564.98        87835.35
  2018          88             56227.10        19597.05        75824.15
  2018          89             46674.21        15628.15        62302.37
  2018          90             37510.52        11458.83        48969.35
  2018          91             29450.48         8464.03        37914.51
  2018          92             22517.48         6146.34        28663.82
  2018          93             17090.34         4585.61        21675.95
  2018          94             13580.16         3563.64        17143.79
  2018          95             10916.16         2690.94        13607.10
  2018          96              7788.55         1807.20         9595.74
  2018          97              5075.80         1127.89         6203.68
  2018          98              3327.05          724.94         4052.00
  2018          99              2165.06          451.94         2617.00
  2018         100              1411.76          270.22         1681.99
  2018         101               913.21          159.88         1073.09
  2018         102               541.70           87.60          629.30
  2018         103               299.53           46.06          345.60
  2018         104               169.68           25.45          195.13
  2018         105                93.63           13.90          107.53
  2018         106                46.91            6.99           53.89
  2018         107                22.20            2.97           25.17
  2018         108                10.05            0.95           11.01
  2018         109                 4.15            0.16            4.31
  2018         110+                1.45            0.00            1.45
